,rl_yaw,rl_roll,rl_pitch
1493,-29.8125,-1.375,-45.625
1494,-32.375,-0.75,-47.6875
1495,-34.0625,-1.25,-51.5
1496,-34.25,-2.0625,-55.625
1497,-33.375,-3.0625,-58.9375
1498,-32.0625,-4.5625,-61.75
1499,-30.4375,-6.25,-64.6875
1500,-28.3125,-8.0625,-67.375
1501,-25.8125,-9.9375,-69.3125
1502,-22.9375,-12.0,-70.4375
1503,-19.8125,-14.75,-71.1875
1504,-17.0625,-17.4375,-71.4375
1505,-14.25,-20.1875,-71.625
1506,-11.125,-22.5,-71.1875
1507,-7.5,-25.0,-70.125
1508,-3.5,-26.9375,-68.1875
1509,-0.25,-28.1875,-65.375
1510,2.75,-29.125,-61.9375
1511,5.9375,-29.625,-57.375
1512,8.375,-29.4375,-53.4375
1513,9.5625,-29.0,-50.4375
1514,10.0625,-28.1875,-47.5625
1515,9.8125,-26.875,-44.375
1516,9.375,-25.25,-40.9375
1517,8.875,-23.125,-37.0625
1518,8.5,-21.0625,-34.0
1519,7.1875,-18.875,-31.5625
1520,4.9375,-16.625,-29.6875
1521,2.5625,-14.375,-28.3125
1522,-0.4375,-12.3125,-27.5
1523,-3.125,-10.5625,-27.125
1524,-6.0625,-9.125,-26.8125
1525,-8.3125,-7.9375,-26.6875
1526,-10.375,-7.0,-27.125
1527,-11.9375,-6.5625,-27.875
1528,-13.1875,-6.625,-29.0
1529,-14.0,-6.9375,-30.5
1530,-14.375,-7.5,-32.5625
1531,-14.1875,-8.5,-35.0625
1532,-13.75,-9.625,-38.125
1533,-13.125,-10.75,-42.375
1534,-12.1875,-11.625,-47.1875
1535,-11.3125,-12.125,-49.9375
1536,-10.1875,-12.0,-49.125
1537,-9.8125,-12.0,-48.9375
1538,-9.6875,-12.0625,-48.8125
1539,-9.3125,-11.9375,-48.3125
1540,-8.75,-11.8125,-47.8125
1541,-8.125,-11.875,-47.125
1542,-7.9375,-11.9375,-47.0
1543,-8.25,-12.3125,-47.3125
1544,-8.3125,-12.1875,-47.375
1545,-8.5625,-12.0625,-47.125
1546,-8.5625,-11.875,-47.0
1547,-8.5625,-11.8125,-46.625
1548,-8.3125,-11.8125,-46.5625
1549,-8.6875,-11.9375,-46.5
1550,-8.75,-12.0,-46.5625
1551,-9.1875,-12.1875,-46.4375
1552,-9.25,-12.1875,-45.5
1553,-9.0,-12.375,-44.625
1554,-8.9375,-12.375,-44.5
1555,-8.8125,-12.5,-44.4375
1556,-11.125,-13.0625,-44.875
1557,-12.625,-13.6875,-45.125
1558,-11.9375,-13.6875,-45.75
1559,-11.3125,-13.5625,-46.0
1560,-10.9375,-13.5,-46.125
1561,-9.375,-13.1875,-46.1875
1562,-10.0625,-13.6875,-46.4375
1563,-10.6875,-14.0,-46.125
1564,-10.6875,-14.0625,-46.1875
1565,-11.0,-13.9375,-46.4375
1566,-10.625,-13.6875,-46.25
1567,-10.5625,-13.625,-45.9375
1568,-10.5,-13.625,-46.125
1569,-10.4375,-13.6875,-46.25
1570,-10.625,-13.6875,-46.3125
1571,-10.4375,-13.6875,-46.3125
1572,-10.4375,-13.6875,-46.1875
1573,-10.1875,-13.6875,-46.1875
1574,-10.125,-13.75,-46.1875
1575,-10.0625,-13.6875,-46.25
1576,-10.125,-13.625,-46.375
1577,-10.0625,-13.5,-46.375
1578,-10.0625,-13.4375,-46.1875
1579,-10.0625,-13.4375,-46.1875
1580,-10.1875,-13.5625,-46.3125
1581,-10.25,-13.5625,-46.3125
1582,-10.25,-13.5625,-46.4375
1583,-10.0,-13.4375,-46.4375
1584,-9.9375,-13.4375,-46.5
1585,-10.0,-13.5,-46.5625
1586,-10.0625,-13.4375,-46.5
1587,-10.25,-13.4375,-46.4375
1588,-10.25,-13.5,-46.4375
1589,-10.0625,-13.5,-46.4375
1590,-10.0,-13.5625,-46.5625
1591,-9.8125,-13.5,-46.6875
1592,-10.25,-13.625,-46.6875
1593,-10.4375,-13.625,-46.5625
1594,-11.4375,-13.75,-46.625
1595,-12.875,-14.125,-46.5
1596,-14.5,-14.5625,-46.375
1597,-16.25,-15.0,-46.3125
1598,-18.5,-15.4375,-46.25
1599,-20.9375,-16.0625,-46.1875
1600,-20.1875,-15.8125,-46.0
1601,-19.5,-15.625,-45.9375
1602,-18.1875,-15.375,-45.6875
1603,-16.875,-15.0625,-45.75
1604,-13.3125,-14.25,-45.75
1605,-6.5625,-13.0625,-46.0
1606,-2.9375,-12.25,-46.125
1607,-1.5,-11.9375,-46.0
1608,1.5625,-10.75,-46.0
1609,0.25,-10.875,-45.625
1610,-2.0625,-11.125,-45.125
